id,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
31047,192.65859799464144,281.38023548680707,184.23702486893885,316.25038106141807,191.5559110242325,333.7663284411676,229.68905354119238,454.83565488500193,408.1033771841144,748.0767083725511,326.5146144434203,421.617133810826,300.4656411183513,303.84971846998883,299.1125527550839,287.68767851159305,171.35878440119836,111.49847408738913
37300,321.32693375857673,339.45800069910337,302.9958120115877,377.10100784892234,305.2168413473421,398.7585286241603,297.4305741442261,557.2656441106317,449.4457956875855,1075.9873546380848,464.89057297200293,544.5431035417099,462.303192560482,391.2453896609077,463.35805451870425,365.7946234345723,310.6618682603866,129.5689526680015
4505,507.85318941873203,444.693643923158,432.89975979233446,521.2154143817879,434.14049911359905,567.5871606211184,446.2463545886501,713.0254556033426,544.0488580087094,1306.7093926984985,630.9130370817757,707.5974974637521,654.5494557920065,521.3599229312183,655.1452776965587,425.6963403958155,568.5822841740971,182.2702159851375
22389,666.8244216405385,631.6147550316248,666.9976641749923,691.4201556143412,657.6458620933414,719.5264099875619,581.2226001177169,927.8108994190517,219.32907738625875,1461.4293632595616,420.0216572595399,858.8352940562806,486.3745085405848,614.3518441992559,537.5686219881778,532.4806732788405,762.365120394243,345.6075161433341
9934,344.6898365020752,512.504940032959,329.21281814575195,547.6429939270021,332.8539848327637,571.1753654479979,331.1809730529785,692.7997970581055,417.01772689819336,1088.0743789672854,426.3108730316162,681.1469650268555,440.183687210083,553.5772132873535,434.06982421875,493.9091491699219,379.5929431915283,328.94814491271967
14792,266.0568626704171,180.52204905319763,252.4972066730388,197.01827406698868,247.48584505658636,207.01255283442595,203.88044227970872,277.4248162339193,166.88801590587323,564.3642508233995,275.577704192434,300.3731000078856,310.93381998049915,225.19015644015164,318.0329256930519,187.9757925440514,320.2879607170517,87.89568812076936
18114,565.9976755716294,393.1136348604638,570.896384205911,440.43172325501104,560.6697710116649,464.5017484158525,502.8423348752349,629.580677905326,223.6302600972697,1053.704142072968,381.55377876821774,566.4366577709079,422.81576705571865,386.6598904760976,460.98098438272405,321.83119425258826,616.6132278719101,177.28906250572584
26986,642.565509157288,466.30773755150494,659.4772398971604,530.3159167422876,635.4475714327658,560.7871933264207,582.9532251839058,695.3613035781224,310.50093154732076,1143.7774274014441,465.4880967302442,638.9927695561178,510.101315121511,512.793277187393,513.1014787795585,480.7610986011533,670.8813062763531,232.6638658192366
9382,424.999659489503,419.3401177544004,404.6819246105101,447.7293707095025,399.6511227392211,463.1279127795684,345.38882290645785,593.0675862250425,305.78918834299645,966.5584952286539,446.52525935201146,622.2938923216269,504.5233261347046,484.52052484992487,510.5520659386739,422.33386976486764,487.80449832673554,256.90955359570586
4837,254.8631373423749,455.25711286698976,233.99776695798678,504.43019329296544,239.67314225338566,531.2799832800454,253.60245041833096,711.6999729718934,472.7231492152823,1218.2286470094552,401.74891620221337,684.7736848626633,385.0232164582275,483.25342911001036,363.29269018095454,403.29953191211837,222.31397301512737,231.43167970005743
63528,407.9581673619006,439.5972026741313,371.3668145170641,490.187924308929,388.6198973205483,530.2194172218096,416.4063708703318,711.0680085777776,641.1425082264557,1323.4922208987048,589.7086268755163,676.3558014835133,580.907262089994,496.46191685483456,580.2325864766794,462.44320734616423,353.316882665535,191.77147395113866
13338,938.9422566927483,679.5398660943258,946.6409879574514,739.0662233343004,931.7589400476177,774.525706994225,845.6834853106243,993.1022942567702,441.932785481896,1558.9080502284373,665.8965937473811,922.6387373304606,740.4072454875799,677.0798316667517,793.1737918451761,592.3086996518681,1037.1573679487096,392.1282876948104
37412,424.5991654713745,403.617946271985,362.1483677046054,448.21962825698046,362.0776747564528,488.5712283058757,335.63824432761805,594.3778667472933,326.37181187391377,1039.3801005366659,508.8339974922246,638.4153088527194,527.4628905977286,535.0601761810366,543.1795676747315,503.7395454724316,546.2487878020386,221.57858360280522
15783,278.67510336785625,456.20359057119623,254.23986892375527,501.5828611704585,261.439248360207,531.8159934803969,274.62997522941987,673.5183477294618,407.93572873772666,1139.852075868302,402.3382477213232,654.1845970376158,396.4509352222572,488.5180896796594,384.0824078011533,420.4315800058932,294.6786736460715,248.31662880434806
2435,46.467834794640794,69.75367076442225,55.04637868689542,77.85692734376399,55.30463873494687,84.62414668142898,64.1138155470563,108.05464583341436,85.37640750005602,211.53417709826425,42.46445889211593,113.59461654824239,33.173882545723835,86.6913436598791,29.409369010415062,70.70416167295963,27.12579742705772,35.50402003333235
68063,343.4009711126536,513.7028415235029,326.6762085063922,584.4963492663666,339.8116050795215,619.003729776671,398.91710195514844,870.5919004973439,766.6965463033695,1664.2927263082615,592.1581321393436,812.3217248492143,543.3891869768611,574.4965467188167,542.4788213783945,534.8467223261939,333.3210916328144,203.52551341010906
30846,285.87505121018904,332.11574652456915,311.55448652495903,370.68179408234533,315.0573426390932,392.6811497124328,361.3039804050831,560.2695764480026,370.6906687759178,1056.51017851567,218.9749047113021,588.7769998126706,166.4807485909235,427.5645177467644,157.5650135000406,405.24583158871485,195.80262227524506,120.20001360728725
44555,567.377475805346,454.6819023094528,522.5217616730588,497.3937945869296,516.6817517733944,525.0179037691369,435.6160147954502,712.9039786498784,365.8701571162817,1320.0819153280245,615.2528572131425,774.9478785053097,696.8683810839625,588.3173286396946,709.3422004675149,561.9928028551324,704.0350981407178,220.15084554501027
22868,706.9742658458656,627.5338911188798,744.9938585227683,707.823936618774,731.5032097459583,753.8214322659751,653.9520543051773,1087.3764023751296,398.3881721175831,1900.995202855975,369.40950414038537,1031.2029311042588,394.74414907365536,655.3233637767453,452.9765510463007,530.0572651760109,749.4197264126233,273.59870240040493
26719,468.1685363888422,467.8004436968632,412.10030191431923,548.8053637020777,442.5599762948556,602.9723244968498,454.1645847445528,754.3347525574495,694.8103874496021,1331.2174595510814,672.3462652808001,699.1667915103849,647.2866724012148,566.0942199342937,652.2899268082895,519.0783932304644,478.34196126357665,179.06791678091065
64988,483.509831710078,432.1569362145257,488.14905999102206,483.8198121654526,482.0898444395401,506.1264988636117,461.8783856536653,703.1356071367551,184.93927486136826,1263.8196963687599,303.0457630714584,659.5921319933034,319.70180810300315,469.3181657889225,320.7286843377357,441.9877910884483,564.2384364785389,178.07243107038653
4268,374.15333856503776,360.6549687187305,353.05764038652734,411.32170910166246,354.9920932209044,439.2091942455754,380.45678188984834,625.6570554044143,601.0174632118071,1170.214917334214,537.5297170865138,585.1705484719859,519.3078011266448,393.71032142409956,501.4885875485238,318.4316843958759,384.5653700171821,129.33023489716862
3133,332.36123040826357,382.9382678019093,369.79949978430267,430.67931981624923,374.0486969775161,461.7462659645112,429.16831880770644,652.763458305214,412.0775548081918,1280.5560751107464,278.3830989007387,664.1724186186742,215.35698007946638,458.6719454521107,206.1685039124263,362.765636512543,296.7346667908535,139.47337758915432
14587,255.26082182432856,372.80282449672075,229.67479565745185,421.15976315913264,240.01443030853966,452.65805543083087,261.23200350567924,601.0213352738011,437.4122340214644,1005.1823204534477,403.56795676319786,581.0889613359972,413.8934836642268,413.8247127978062,393.1023332513654,336.80692626805535,233.60892326372033,121.51421837172063
68270,415.9876790322293,513.7302433200164,441.24823131449335,558.1888632595744,442.9231824386978,579.1898238577087,468.8503184435316,732.3855975922615,379.2580181826167,1305.4781764090135,310.28405228134784,750.7053520979343,292.70973202926757,599.7338122964511,285.2528043912056,572.9948393604827,328.5477987839684,309.7822821254793
38497,341.3687692641546,590.7513424305807,321.0610617313275,667.0610144801262,362.96418351022646,706.8538585605185,439.9883591409613,876.0595242698599,801.4259299256505,1385.5683066728639,585.8462613668848,802.361626351842,501.6735635681897,642.4474368235267,493.3230090428743,601.0121653145021,268.88226611787957,307.824150475278
16658,218.49647398818934,344.0934800610778,210.8414940683125,393.0965863710618,220.00852353246967,417.8572486644874,270.7525492912479,607.3085645036402,593.7430878521479,1183.7549150027546,409.9499851249018,562.1854955623727,367.4778733659265,352.1260679715171,323.87060100335987,276.4852953972366,210.47292447485816,142.86255466527416
35400,338.38361990740395,399.8496237355145,373.49984157666415,428.95071854587763,378.52217547699377,455.4983230963144,445.5166630827081,620.0449428996874,535.8725731979725,1186.9646134645852,323.3551048897082,655.0033254827822,239.7799198306165,512.8739347198617,223.05664971946572,491.76609216431797,278.2945000656941,204.3870668521563
7267,434.3105505182129,407.9196330567553,405.37852366716004,455.30668319511256,410.59637136408037,488.4743572862135,419.27690532092333,664.9677179174234,566.361486090351,1138.7853372050488,542.8450260948603,654.6786784926378,561.8537844552269,459.43146880060215,552.2805604449474,386.10721419458855,455.09558994068027,178.1820092101466
3871,622.3569770295474,452.17826137497644,646.2316211328675,513.0158194232715,630.1443642109443,547.0268305890722,586.7875184355914,689.6341781409017,358.26264667044904,1154.3575527938851,466.9849194194605,645.2363293754692,497.7285532949308,473.75524586279914,522.1288961905103,393.81180524539644,631.2155929320348,217.27831103616842
15713,322.9963093304308,511.79532381596323,368.4632920340134,550.907608567336,381.7210991075684,583.2425859491848,482.68234730069133,792.6727671644985,603.2935528052976,1401.4785329724957,325.92865237722015,855.4123582086934,182.2636902792271,636.0598276178314,165.1213633206276,544.5213567927304,208.27428747949318,291.83502336177037
24495,396.92036946614576,366.7276382446289,418.15401713053393,421.00833892822266,412.29952494303393,450.5959701538086,414.0136464436848,621.7433166503906,230.21436055501306,1150.758056640625,266.3365427652995,615.3003311157228,272.71072387695307,447.91431427001953,269.64324951171875,419.73133087158203,359.3292490641277,80.36964416503906
16156,355.5713348875657,445.0935572263542,383.37555417046804,473.9839044066516,386.35813158962185,493.47703439925704,417.3012156238015,624.6137155032022,376.46284326174344,1129.119697254992,283.2530397691165,638.1859072663616,237.94203936763407,511.55393833494634,224.4753520092766,443.7068877374496,325.5487698639405,262.3118564547411
17821,280.8559064265585,481.1563152443317,262.36418217199497,535.0465317801745,273.7707955187131,570.0917592576709,309.27835568250833,726.2282097754171,477.51989766964846,1172.1586288031897,442.6915010280537,687.7655459152958,419.8414572534538,507.03541271455435,395.74226294538124,421.74604139643213,280.6526758987787,206.55478959429058
