id,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
70775,351.4331461588542,1024.7220458984375,365.3667399088542,837.240234375,377.1209309895833,630.3515625,401.2478434244792,605.5344848632812,480.7948811848958,354.8126525878906,554.4554850260416,349.9510498046875,669.806640625,587.004150390625,695.17529296875,612.8699951171875,711.6420084635416,824.20947265625,721.55810546875,1013.2177124023438,654.0787353515625,733.0342407226562,659.516845703125,664.8875122070312,678.0892333984375,1061.05322265625,651.218017578125,1301.7596435546875,643.3689778645834,1563.4786376953125,416.0777994791667,1563.2591552734375,419.4051106770833,1302.9779052734375,413.8046875,1064.29248046875,425.7765706380208,728.2677612304688,417.6468505859375,680.7081909179688
70664,221.31058502197266,638.591926574707,273.6851806640625,519.6790008544922,326.5597229003906,404.29632568359375,346.1176071166992,388.52473068237305,411.72379302978516,243.71203422546387,457.59210205078125,241.59148406982422,529.7096099853516,388.7039794921875,548.1908111572266,404.0530128479004,595.1814422607422,522.7774200439453,640.9064025878906,647.6072387695312,532.7994689941406,481.5454559326172,528.0341491699219,439.6127014160156,525.5400695800781,725.0372314453125,496.86158752441406,854.2652206420898,482.4536590576172,1032.3270263671875,376.45074462890625,1030.0575256347656,367.90882873535156,855.0392074584961,340.4417037963867,723.9495162963867,345.36634826660156,471.3789825439453,345.2841796875,442.38115310668945
70552,142.76822408040366,377.8198003768921,143.60597928365073,282.60719776153564,149.82028007507324,188.6794090270996,160.5201244354248,177.97774076461792,204.35538291931152,84.42166447639465,235.90029080708823,84.49296951293945,277.02770233154297,182.06738233566284,287.8562609354655,192.79955625534058,295.7946141560873,283.86993408203125,302.5681813557943,375.9986639022827,270.9922472635905,243.50783824920654,272.1122741699219,215.57238101959229,282.7977816263835,378.43456268310547,271.4418093363444,468.41297149658203,268.43175888061523,573.0441570281982,196.78285916646323,572.1319675445557,183.3264509836833,467.6175117492676,168.51784388224286,380.10311126708984,167.06902186075848,238.01567554473877,164.2763614654541,217.20621585845947
70104,239.55963452657065,938.4030342102051,286.11008326212567,808.6472511291504,344.0059026082357,652.1913051605225,365.78718821207684,630.7432174682617,443.0206934611003,447.9001998901367,499.91464614868164,447.2724914550781,567.5483067830404,636.4032745361328,587.1498107910156,657.240104675293,625.6839116414388,818.1044578552246,639.8157119750977,960.7056617736816,562.7412796020508,750.4533767700195,559.9612553914388,695.5180644989014,551.3394673665365,998.2856750488281,547.7547963460287,1169.7295188903809,565.0056203206381,1372.1131324768066,352.37147013346356,1376.7704010009766,358.40689341227215,1169.799518585205,348.29308191935223,994.9469566345215,371.9897270202637,730.2703380584717,368.52928797403973,696.5906143188477
70098,259.4842116038005,883.2758903503418,264.3135229746501,707.7201843261719,300.7721265157064,516.8044090270996,324.5656967163086,492.1482563018799,415.82959493001306,255.578875541687,485.9184265136719,254.56717014312744,568.4192021687826,497.7108955383301,590.3008778889974,521.0985660552979,619.0762837727865,709.7578048706055,610.9617233276367,878.5258293151855,558.7809244791667,627.5399684906006,559.7765604654949,566.0386562347412,549.8577117919922,928.646183013916,521.5870221455892,1130.2726745605469,515.0655110677084,1379.7576904296875,345.6646283467611,1376.1344909667969,341.748046875,1131.6765785217285,318.37806701660156,929.3769836425781,339.67329661051434,606.7025661468506,335.4311943054199,563.8259410858154
70096,254.85607782999676,741.710090637207,241.79131189982098,571.4809894561768,280.58074315389,393.7405824661255,303.03538640340173,372.8874444961548,387.52336502075195,169.7493553161621,448.3202934265137,169.2238688468933,530.0443013509115,376.0143518447876,551.4368057250977,397.48966693878174,589.1411463419597,570.7299709320068,576.6352971394857,740.435791015625,528.1185785929363,497.2554683685303,524.9395370483398,442.9863452911377,528.873348236084,771.4407444000244,512.3991012573242,987.391185760498,513.4887059529623,1188.1319999694824,331.33840560913086,1198.0033874511719,322.1963882446289,992.299747467041,301.76769892374676,769.849157333374,314.41357930501306,475.66795349121094,310.8217557271322,439.68186378479004
69637,792.9592609405518,2170.8203315734863,942.9734293619791,1654.2112445831299,1130.8997599283853,1121.9570446014404,1201.9762357076008,1055.7475185394287,1473.5717837015786,362.0944571495056,1660.2418899536133,361.3773703575134,1937.781753540039,1069.8499774932861,2007.0599746704102,1138.142204284668,2135.701840718587,1670.5567073822021,2276.1144765218096,2198.3832931518555,1903.3371225992837,1454.7598266601562,1895.8885447184243,1276.4821815490723,1878.183873494466,2313.7923622131348,1804.661153157552,2866.4319610595703,1732.7441914876301,3545.5233192443848,1226.0963376363118,3542.3658561706543,1200.8699417114258,2857.9689979553223,1154.6456146240234,2300.6494903564453,1232.54301071167,1391.0703945159912,1221.2495549519856,1271.3116931915283
69574,920.7672945658366,2101.806182861328,1155.0313504536946,1665.4071712493896,1272.9156748453775,1127.2523784637451,1327.084986368815,1067.4901866912842,1569.0887196858723,433.333044052124,1745.9074783325195,432.87001848220825,1950.722541809082,1098.6565589904785,1999.812240600586,1163.0372905731201,2088.7805938720703,1699.8737049102783,2293.5177993774414,2158.3903312683105,1885.6109619140625,1464.9786853790283,1907.9970296223958,1289.521780014038,1961.828130086263,2231.0781860351562,1892.3026148478189,2884.671802520752,1841.8104807535806,3580.7607460021973,1402.987003326416,3577.5331115722656,1352.6001675923665,2883.384418487549,1258.1609280904133,2229.1508293151855,1373.4422175089517,1388.4879398345947,1356.1358451843262,1273.5400676727295
69522,316.85490926106775,615.3491592407227,335.00447591145837,488.26812744140625,356.0507456461589,347.5286865234375,371.5001169840495,330.70194244384766,430.21860758463544,155.46405792236328,480.97254435221356,154.27157402038574,550.4740905761719,325.7002639770508,566.7241414388021,342.24082946777344,590.0422668457031,482.95726776123047,617.239481608073,601.802864074707,541.561024983724,422.2330093383789,541.666971842448,376.23790740966797,559.7293090820312,635.053825378418,544.3740336100261,787.9733276367188,546.2745157877605,969.0618896484375,406.3750457763672,971.1209106445312,397.0971934000651,790.1834106445312,374.550526936849,637.0608139038086,384.7684987386068,411.8941879272461,377.82244364420575,382.5674819946289
69519,978.2510147094727,2125.789295196533,1050.1364250183105,1713.9348220825195,1121.1977577209473,1252.2711181640625,1176.913158416748,1199.2848987579346,1375.9093551635742,673.2233991622925,1534.5685272216797,669.6072750091553,1774.3796768188477,1206.500925064087,1825.128662109375,1256.6511783599854,1911.6971054077148,1717.4924869537354,2010.3175735473633,2118.304344177246,1761.0843658447266,1522.0241146087646,1765.9634628295898,1372.103033065796,1813.123420715332,2328.128345489502,1764.5247116088867,2861.443302154541,1770.0860137939453,3465.408794403076,1206.508415222168,3473.1958351135254,1213.1183395385742,2845.823558807373,1180.5786895751953,2329.0733070373535,1215.3363876342773,1493.0541458129883,1196.8352165222168,1387.147315979004
69357,322.6043294270833,955.9174194335938,330.480224609375,749.649658203125,379.4444173177083,524.9323120117188,415.0531005859375,496.3740539550781,510.4579264322917,249.82090759277344,597.8723958333334,249.2814483642578,693.6494954427084,503.7142028808594,728.299560546875,537.1848754882812,755.708251953125,791.710693359375,632.9182535807291,806.0537109375,673.0106201171875,673.4343872070312,677.4346923828125,597.8502807617188,692.815185546875,1034.9796142578125,667.832275390625,1250.0150146484375,670.6844889322916,1536.0775146484375,407.6871337890625,1530.3375244140625,415.5503743489583,1246.6854248046875,398.7562662760417,1030.982421875,422.4136962890625,639.6851196289062,413.8496500651042,595.2263793945312
69356,462.7240804036458,840.183349609375,325.12591552734375,760.5145874023438,373.6982421875,522.7774658203125,404.3306884765625,493.3828430175781,475.5423177083333,243.14422607421875,558.2032470703125,238.541259765625,669.6111246744791,469.6751708984375,704.8715006510416,496.4895935058594,755.7223307291666,728.5717163085938,762.8658040364584,936.6024780273438,671.7511393229166,632.49658203125,671.2974853515625,565.5901489257812,687.0537109375,1005.795654296875,653.9105224609375,1217.12841796875,643.3326416015625,1489.7974853515625,497.9137369791667,1489.7716064453125,463.9454345703125,1216.3712158203125,414.6178792317708,1002.2034301757812,421.3722737630208,629.4849853515625,412.1285400390625,583.1726684570312
69214,208.56615543365479,754.508228302002,196.44165515899658,572.5867795944214,221.02113246917725,370.1874589920044,244.2026138305664,347.01130628585815,321.76557540893555,116.30397319793701,386.7065906524658,118.1283688545227,478.9009380340576,348.98234367370605,499.44311141967773,371.79086208343506,517.2277450561523,572.5501298904419,508.8853454589844,753.8061332702637,458.6362552642822,489.0715456008911,464.3921756744385,428.28535079956055,457.52074241638184,806.8833160400391,432.1274185180664,993.3917713165283,414.8555660247803,1192.5993061065674,268.1447410583496,1182.4553203582764,257.9564952850342,990.9331512451172,240.2596378326416,805.0024223327637,260.45305252075195,471.40578746795654,253.75185012817383,429.12850856781006
69213,162.3517084121704,712.7921533584595,162.13979244232178,528.4722518920898,193.93149375915527,332.3954129219055,217.61213779449463,309.6765446662903,306.1007022857666,78.92666637897491,371.18353843688965,82.20052778720856,451.9686698913574,307.62364625930786,473.7828540802002,329.1528797149658,510.61511993408203,530.4082489013672,506.59589767456055,710.551929473877,442.42835998535156,449.3486738204956,442.34785079956055,387.9810619354248,432.4269676208496,766.3193035125732,404.19788360595703,939.9927234649658,388.50571632385254,1129.892692565918,244.21995162963867,1136.3532543182373,236.09863758087158,941.6957759857178,215.7541036605835,765.9718608856201,231.93045616149902,436.57307624816895,225.46515941619873,392.4624538421631
56192,269.3758544921875,1075.742431640625,309.79046630859375,924.8132934570312,338.525146484375,765.9854125976562,359.0144449869792,745.0018920898438,424.7398681640625,561.456787109375,477.00439453125,559.5248413085938,568.7424723307291,738.7676391601562,588.7181396484375,759.05517578125,624.6311848958334,916.7477416992188,674.6594645182291,1053.68212890625,561.4967041015625,851.929931640625,560.01171875,798.0883178710938,597.7273763020834,1110.05712890625,599.177490234375,1299.264892578125,618.3636881510416,1524.33984375,387.4296468098958,1535.82275390625,380.0318603515625,1303.7664794921875,359.9482828776042,1111.685546875,377.5120442708333,837.4966430664062,371.3314208984375,804.1017456054688
55645,334.4184239705404,751.800537109375,336.7939631144206,622.5252628326416,354.2550404866537,480.99474906921387,372.64769872029626,461.885404586792,448.093318939209,296.0866928100586,497.12441762288415,295.8926200866699,563.1052017211914,462.2842311859131,580.6241353352865,481.4857006072998,587.7442677815756,618.1417942047119,587.1522903442383,748.3459949493408,549.5705922444662,560.4787349700928,551.9520441691081,517.12965965271,546.5293884277344,788.43994140625,532.3730150858562,932.1005821228027,525.6784121195476,1103.3074378967285,375.9791692097982,1101.7603874206543,375.29125213623047,932.9048156738281,365.16930262247723,787.1929168701172,384.46334203084314,548.8794803619385,381.2095642089844,518.0516242980957
55176,216.54342079162598,901.4567699432373,231.55173587799072,768.7517423629761,260.8466520309448,640.5609941482544,278.72765350341797,623.9770545959473,327.2718868255615,479.758584022522,377.97442054748535,477.25769805908203,454.4407958984375,619.005729675293,472.6499538421631,634.8922090530396,506.881046295166,767.1194229125977,525.9408073425293,894.0651512145996,451.30867767333984,714.3999452590942,447.90088272094727,669.3362846374512,469.12014389038086,940.8080177307129,464.01500129699707,1098.4407291412354,456.6045112609863,1284.8418731689453,294.08066177368164,1284.6929454803467,286.4809398651123,1100.6986713409424,273.73998641967773,941.0939083099365,289.15268898010254,703.5793905258179,285.85611152648926,675.0960702896118
55174,197.36449813842773,705.0063142776489,211.2978458404541,534.6387777328491,267.5625352859497,368.2919239997864,293.4631938934326,345.8712544441223,367.2616138458252,126.69801807403564,430.94446182250977,124.80107474327087,534.3701210021973,346.1640028953552,560.1142158508301,368.0618691444397,616.2317771911621,535.8151216506958,645.6381378173828,693.0407867431641,535.8979187011719,475.0503873825073,534.062084197998,421.4831600189209,553.0553092956543,782.0924921035767,544.6427917480469,969.7344245910645,539.6803188323975,1185.778793334961,279.21603775024414,1189.8377780914307,289.2857608795166,970.7086315155029,284.41663932800293,782.3310098648071,301.8766841888428,464.3872232437134,297.51932525634766,422.0635013580322
54955,602.2043647766113,1762.4340019226074,631.5023937225342,1359.8402423858643,764.2171974182129,928.7511005401611,820.2894287109375,876.4701862335205,1001.9463844299316,360.82785987854004,1152.295581817627,361.06251096725464,1367.5092239379883,882.5631866455078,1418.3304977416992,935.9864959716797,1501.544532775879,1367.2939224243164,1501.5508880615234,1760.0348167419434,1346.0064392089844,1204.443099975586,1348.2388305664062,1078.4339332580566,1359.0612335205078,1914.0991973876953,1305.7100372314453,2280.680374145508,1257.7586288452148,2707.1717262268066,886.7666893005371,2714.0465240478516,845.8935127258301,2291.6959648132324,780.0587196350098,1929.979694366455,832.057731628418,1182.0209712982178,822.4824562072754,1079.107852935791
54950,841.2418975830078,1872.4976921081543,889.8403129577637,1536.8901672363281,987.923641204834,1211.743766784668,1031.3512535095215,1170.0704727172852,1181.1003952026367,794.994873046875,1296.7787857055664,791.390453338623,1456.359359741211,1165.5970001220703,1498.9227828979492,1209.188066482544,1574.6383590698242,1546.96559715271,1575.9003372192383,1880.95943069458,1445.9078979492188,1408.3869724273682,1439.7304306030273,1303.3026809692383,1448.382827758789,1950.3105125427246,1394.128402709961,2326.0316276550293,1354.1701278686523,2727.585422515869,1062.7804107666016,2711.6701011657715,1035.789707183838,2319.159164428711,987.4475135803223,1946.4825553894043,1042.7475128173828,1379.239751815796,1040.3262786865234,1308.4935550689697
